X,Y,Z,Weight,State
0.742211,-0.021503,50.000000,0.513158,DETECTED
-0.106903,0.354123,50.000000,0.683013,DETECTED
-1.379818,-0.605616,50.000000,0.620921,DETECTED
-0.398587,-0.248485,50.000000,0.263331,DETECTED
0.888237,1.841737,50.000000,0.032349,DETECTED
-0.991234,0.816503,50.000000,0.350494,DETECTED
-0.954204,-0.367123,50.000000,0.424098,DETECTED
0.269901,0.638373,50.000000,0.683013,DETECTED
-0.615026,-1.230972,50.000000,0.012472,DETECTED
-0.165519,2.276465,50.000000,0.011338,DETECTED
-5.000343,-6.443007,50.000000,0.000865,DETECTED
0.749740,1.509124,50.000000,0.289664,DETECTED
-1.153136,1.590710,50.000000,0.318631,DETECTED
-0.471980,-0.278734,50.000000,0.826446,DETECTED
0.078572,0.365171,50.000000,0.826446,DETECTED
-2.331519,1.554475,50.000000,0.020086,DETECTED
2.484176,-0.220098,50.000000,0.002468,DETECTED
0.483826,1.186911,50.000000,0.043057,DETECTED
9.342270,0.098517,45.511105,0.000000,TERMINATED
-0.797645,-0.275903,50.000000,0.620921,DETECTED
-1.823726,-4.183570,42.299297,0.000000,TERMINATED
0.001407,0.019488,50.000000,0.826446,DETECTED
-0.209416,-0.015433,50.000000,0.683013,DETECTED
0.546401,-0.273849,50.000000,0.239392,DETECTED
1.446238,-2.085535,50.000000,0.092296,DETECTED
-0.105832,0.064768,50.000000,0.751315,DETECTED
-0.214777,-0.154159,50.000000,0.751315,DETECTED
0.638501,-0.180911,50.000000,0.135131,DETECTED
-0.068276,-0.086129,50.000000,0.826446,DETECTED
-0.398279,-0.350481,50.000000,0.263331,DETECTED
3.097487,2.170631,49.564964,0.000000,TERMINATED
-3.802001,-2.382705,44.960083,0.000000,TERMINATED
-0.042420,0.739334,50.000000,0.751315,DETECTED
0.878426,-1.899455,45.695412,0.000000,TERMINATED
2.471439,-3.207727,50.000000,0.111678,DETECTED
-1.153149,0.225944,50.000000,0.620921,DETECTED
