X,Y,Z,Weight,State
0.014349,-0.084081,50.000000,0.970590,DETECTED
1.892741,-1.164750,50.000000,0.914340,DETECTED
0.059659,0.242313,50.000000,0.951466,DETECTED
-10.628503,-3.381618,36.104885,0.000000,TERMINATED
-8.344754,0.311422,30.641510,0.000000,TERMINATED
-0.186530,0.063724,50.000000,0.923483,DETECTED
0.482817,0.623307,50.000000,0.980296,DETECTED
1.251339,-0.161962,50.000000,0.878663,DETECTED
-0.005047,0.079663,50.000000,0.980296,DETECTED
-0.889880,-0.999471,50.000000,0.932718,DETECTED
-7.098494,6.599550,50.000000,0.079077,DETECTED
2.200470,-1.585148,50.000000,0.614119,DETECTED
-0.836392,-0.452271,50.000000,0.844378,DETECTED
2.680792,-9.447758,50.000000,0.184233,DETECTED
-0.387600,-0.039649,50.000000,0.923483,DETECTED
-0.690879,1.289366,50.000000,0.712973,DETECTED
0.027327,2.046723,50.000000,0.764404,DETECTED
-0.016205,0.002892,50.000000,0.980296,DETECTED
-0.208488,0.029579,50.000000,0.980296,DETECTED
-0.618973,0.377863,50.000000,0.970590,DETECTED
0.186939,0.362340,50.000000,0.980296,DETECTED
-0.083660,0.223641,50.000000,0.970590,DETECTED
0.264151,0.242850,50.000000,0.951466,DETECTED
-0.707319,0.266809,50.000000,0.803396,DETECTED
5.620398,-0.475257,34.888630,0.000000,TERMINATED
3.909023,4.764342,36.162258,0.000000,TERMINATED
1.491019,-0.703692,50.000000,0.914340,DETECTED
-0.104329,0.105138,50.000000,0.980296,DETECTED
-5.097881,5.452145,50.000000,0.064165,DETECTED
-1.601129,4.088702,50.000000,0.334695,DETECTED
0.424242,-0.802001,50.000000,0.942045,DETECTED
0.096224,0.037466,50.000000,0.914340,DETECTED
-0.367821,-1.367591,50.000000,0.896324,DETECTED
-0.434692,-0.334415,50.000000,0.970590,DETECTED
2.813579,-1.180043,50.000000,0.727304,DETECTED
0.033301,-0.278249,50.000000,0.720103,DETECTED
0.497957,0.797908,50.000000,0.914340,DETECTED
0.853031,-0.740099,50.000000,0.942045,DETECTED
-0.903182,1.122737,50.000000,0.914340,DETECTED
0.012229,0.190551,50.000000,0.951466,DETECTED
-0.013113,-0.090447,50.000000,0.980296,DETECTED
2.788750,-3.118045,50.000000,0.024199,DETECTED
1.566174,-1.037876,50.000000,0.878663,DETECTED
-2.972114,-10.620671,42.201946,0.000000,TERMINATED
-0.149908,-1.084874,50.000000,0.942045,DETECTED
8.562823,2.396029,50.000000,0.003690,DETECTED
-0.767781,-0.936838,50.000000,0.923483,DETECTED
-1.011441,-5.555634,50.000000,0.380914,DETECTED
-0.094523,-0.532434,50.000000,0.942045,DETECTED
0.002710,-0.059474,50.000000,0.861350,DETECTED
0.210372,-0.442677,50.000000,0.658419,DETECTED
-0.087661,-0.383066,50.000000,0.980296,DETECTED
0.014608,-0.163027,50.000000,0.980296,DETECTED
1.547147,1.538882,50.000000,0.878663,DETECTED
-1.224295,-0.190893,50.000000,0.960980,DETECTED
-2.311279,2.395912,50.000000,0.116569,DETECTED
0.722158,0.730321,50.000000,0.923483,DETECTED
0.992770,0.112228,50.000000,0.923483,DETECTED
-0.083367,0.384689,50.000000,0.980296,DETECTED
-0.027295,-0.005912,50.000000,0.980296,DETECTED
-0.929472,0.321216,50.000000,0.942045,DETECTED
0.004643,0.074043,50.000000,0.980296,DETECTED
-0.045307,-0.210294,50.000000,0.980296,DETECTED
8.298818,-2.818218,50.000000,0.085629,DETECTED
0.056510,0.029820,50.000000,0.980296,DETECTED
1.517110,-1.489582,50.000000,0.869963,DETECTED
-1.405177,-0.138427,50.000000,0.705914,DETECTED
1.182052,-0.092898,50.000000,0.896324,DETECTED
-0.926193,1.033321,50.000000,0.086485,DETECTED
-0.846036,-0.176146,50.000000,0.960980,DETECTED
-1.090649,1.858584,50.000000,0.905287,DETECTED
-5.769627,6.318478,50.000000,0.078294,DETECTED
-2.533024,-3.172523,50.000000,0.009310,DETECTED
3.732378,-1.076688,50.000000,0.639055,DETECTED
-3.680031,-1.228825,50.000000,0.811430,DETECTED
0.003700,-0.011724,50.000000,0.980296,DETECTED
-0.127449,-0.246186,50.000000,0.951466,DETECTED
-0.260166,0.321599,50.000000,0.932718,DETECTED
1.764360,-3.320518,50.000000,0.602019,DETECTED
-0.176133,-0.256220,50.000000,0.970590,DETECTED
3.064202,-1.861032,50.000000,0.072303,DETECTED
-0.187453,-0.093830,50.000000,0.960980,DETECTED
-1.186686,0.679464,50.000000,0.942045,DETECTED
0.432856,0.623315,50.000000,0.639055,DETECTED
5.361922,-0.041613,50.000000,0.416600,DETECTED
-0.828269,0.050838,50.000000,0.712973,DETECTED
0.065276,-0.098819,50.000000,0.980296,DETECTED
-0.795867,0.902870,50.000000,0.960980,DETECTED
2.720132,0.361065,50.000000,0.852821,DETECTED
0.564034,0.586848,50.000000,0.960980,DETECTED
-1.459588,-0.977369,50.000000,0.960980,DETECTED
0.620035,-1.863409,50.000000,0.878663,DETECTED
0.207884,-0.056918,50.000000,0.980296,DETECTED
-2.096206,11.959112,38.856499,0.000000,TERMINATED
-0.161735,-0.184761,50.000000,0.932718,DETECTED
0.198253,-3.199864,50.000000,0.692005,DETECTED
0.090916,-0.202160,50.000000,0.424974,DETECTED
-0.312796,0.255701,50.000000,0.534261,DETECTED
0.331215,-0.308671,50.000000,0.980296,DETECTED
-0.642889,-0.680737,50.000000,0.437851,DETECTED
-0.995486,-0.191780,50.000000,0.896324,DETECTED
-0.534036,0.649996,50.000000,0.836017,DETECTED
-2.142216,10.005870,38.024315,0.000000,TERMINATED
-4.600025,-4.721433,50.000000,0.056380,DETECTED
-0.360147,-0.717127,50.000000,0.932718,DETECTED
-4.909723,2.130316,50.000000,0.132666,DETECTED
-0.913148,0.147538,50.000000,0.914340,DETECTED
3.264274,-1.103224,50.000000,0.184233,DETECTED
-0.988119,-0.113705,50.000000,0.914340,DETECTED
18.925570,-5.304835,38.688160,0.000000,TERMINATED
0.147557,-0.624752,50.000000,0.960980,DETECTED
-0.225294,1.019425,50.000000,0.970590,DETECTED
-0.015873,-0.307378,50.000000,0.980296,DETECTED
-0.047478,0.030000,50.000000,0.980296,DETECTED
-2.437598,-0.292741,50.000000,0.795442,DETECTED
-0.542576,3.310508,50.000000,0.698925,DETECTED
0.437970,0.568337,50.000000,0.980296,DETECTED
-6.243051,-2.382476,50.000000,0.424974,DETECTED
0.991553,0.140993,50.000000,0.951466,DETECTED
-0.692070,-0.851939,50.000000,0.878663,DETECTED
-14.913668,-4.090581,50.034279,0.004974,ESCAPED
-1.484467,-2.632085,50.000000,0.377142,DETECTED
0.305523,1.871531,50.000000,0.787566,DETECTED
0.006381,-0.193867,50.000000,0.980296,DETECTED
1.060506,-8.041250,50.000000,0.071587,DETECTED
-0.090222,0.070974,50.000000,0.980296,DETECTED
0.987815,0.027363,50.000000,0.205543,DETECTED
-0.249992,1.474732,50.000000,0.942045,DETECTED
0.177080,0.243795,50.000000,0.114272,DETECTED
-0.239920,-0.001024,50.000000,0.734577,DETECTED
1.484385,0.813317,50.000000,0.905287,DETECTED
-2.555957,7.179654,50.000000,0.135333,DETECTED
0.125339,-0.275240,50.000000,0.970590,DETECTED
-0.963075,-1.140033,50.000000,0.705914,DETECTED
0.712570,-0.475117,50.000000,0.970590,DETECTED
1.513249,0.796531,50.000000,0.852821,DETECTED
0.531662,0.540854,50.000000,0.970590,DETECTED
-0.497064,-0.737620,50.000000,0.932718,DETECTED
0.374058,1.602019,50.000000,0.869963,DETECTED
-0.097449,0.573245,50.000000,0.923483,DETECTED
0.649387,-0.363599,50.000000,0.932718,DETECTED
0.412716,-0.969696,50.000000,0.184233,DETECTED
-0.295695,0.135124,50.000000,0.960980,DETECTED
-0.027176,-0.768963,50.000000,0.980296,DETECTED
-0.946742,-0.579087,50.000000,0.942045,DETECTED
-6.720403,-7.786699,45.424328,0.000000,TERMINATED
0.212807,-0.009912,50.000000,0.980296,DETECTED
-4.425795,3.156928,47.014854,0.000000,TERMINATED
-6.279390,1.804067,50.000000,0.000124,DETECTED
-0.030843,-0.443034,50.000000,0.970590,DETECTED
-1.508237,-2.215932,50.000000,0.614119,DETECTED
-0.373897,-0.288182,50.000000,0.942045,DETECTED
-0.141001,-2.035598,50.000000,0.388570,DETECTED
-3.780769,0.758228,50.000000,0.639055,DETECTED
0.476944,2.720370,50.000000,0.844378,DETECTED
-7.862109,3.417493,50.000000,0.184233,DETECTED
4.012659,-1.312392,50.000000,0.224799,DETECTED
5.709089,-5.066607,50.000000,0.099413,DETECTED
0.244625,1.404038,50.000000,0.960980,DETECTED
-1.141564,-2.208200,50.000000,0.803396,DETECTED
0.356832,-0.020268,50.000000,0.980296,DETECTED
0.043784,-0.111520,50.000000,0.980296,DETECTED
0.373258,0.093184,50.000000,0.960980,DETECTED
-0.596001,2.299505,50.000000,0.779769,DETECTED
0.209106,-0.170789,50.000000,0.980296,DETECTED
-4.528530,-2.664078,50.000000,0.351768,DETECTED
-0.281080,0.881289,50.000000,0.896324,DETECTED
-0.404159,-0.947155,50.000000,0.932718,DETECTED
1.276246,1.472184,50.000000,0.827740,DETECTED
-1.839432,0.000335,50.000000,0.756836,DETECTED
0.528872,-0.003297,50.000000,0.980296,DETECTED
-0.125253,-0.008818,50.000000,0.896324,DETECTED
-0.205870,0.086897,50.000000,0.980296,DETECTED
0.259309,0.125078,50.000000,0.980296,DETECTED
-1.607111,0.527161,50.000000,0.811430,DETECTED
6.016026,0.710587,50.000000,0.578528,DETECTED
-4.156772,4.976332,25.393999,0.000000,TERMINATED
0.317830,-0.432501,50.000000,0.970590,DETECTED
-3.506066,-0.636375,50.000000,0.692005,DETECTED
1.456160,-0.220049,50.000000,0.861350,DETECTED
0.147858,-0.092367,50.000000,0.980296,DETECTED
0.225229,-0.751469,50.000000,0.905287,DETECTED
-4.946847,-2.128960,50.000000,0.488496,DETECTED
-0.093790,-0.119770,50.000000,0.932718,DETECTED
-21.937559,10.784048,39.742596,0.000000,TERMINATED
0.266186,0.136161,50.000000,0.942045,DETECTED
-1.892893,2.156605,50.000000,0.258400,DETECTED
-0.044808,0.032285,50.000000,0.980296,DETECTED
-3.238239,9.868762,50.223122,0.000265,ESCAPED
3.526648,1.696144,50.000000,0.590157,DETECTED
0.035305,-2.900020,50.000000,0.905287,DETECTED
7.030591,-4.039588,50.000000,0.006704,DETECTED
-1.478834,0.245594,50.000000,0.092724,DETECTED
-1.452857,1.391206,50.000000,0.951466,DETECTED
-0.073969,0.120849,50.000000,0.980296,DETECTED
0.296998,-0.155270,50.000000,0.923483,DETECTED
4.785336,5.436796,45.112877,0.000000,TERMINATED
-1.558396,-0.411034,50.000000,0.741923,DETECTED
-0.422067,-0.345041,50.000000,0.861350,DETECTED
-1.183852,-0.694485,50.000000,0.896324,DETECTED
-1.648328,-0.905723,50.000000,0.951466,DETECTED
0.635509,-0.464423,50.000000,0.923483,DETECTED
8.751236,-4.093193,34.920437,0.000000,TERMINATED
-0.061468,-9.178164,50.451939,0.229317,ESCAPED
-3.386893,-2.242180,50.000000,0.400344,DETECTED
-0.004131,-0.170074,50.000000,0.960980,DETECTED
-0.747573,-0.406502,50.000000,0.960980,DETECTED
-0.155955,0.272163,50.000000,0.914340,DETECTED
-1.534895,-5.733500,50.000000,0.380914,DETECTED
-1.844322,0.734465,50.000000,0.942045,DETECTED
5.271435,1.449271,50.000000,0.645446,DETECTED
0.993310,0.477192,50.000000,0.951466,DETECTED
-1.949013,0.617250,50.000000,0.861350,DETECTED
-0.212904,0.437580,50.000000,0.932718,DETECTED
-0.288057,-0.077043,50.000000,0.951466,DETECTED
-0.333194,2.723998,50.000000,0.578528,DETECTED
-1.637615,0.929802,50.000000,0.923483,DETECTED
-1.705619,-1.525152,50.000000,0.727304,DETECTED
-0.336176,0.217849,50.000000,0.970590,DETECTED
