X,Y,Z,Weight,State
0.145957,0.144409,50.000000,0.000751,DETECTED
0.717326,-0.314220,48.819016,0.000000,TERMINATED
0.272120,0.321348,50.000000,0.008264,DETECTED
-0.730658,-0.017362,49.041389,0.000000,TERMINATED
0.617186,0.285622,49.393261,0.000000,TERMINATED
-0.299136,-0.265784,49.829620,0.000000,TERMINATED
-0.074508,-0.019468,49.182510,0.000000,TERMINATED
-0.122014,-0.109003,50.000000,0.008264,DETECTED
0.071157,0.455088,48.858738,0.000000,TERMINATED
-0.286059,0.111429,50.000000,0.000068,DETECTED
-0.021126,0.064012,50.000000,0.008264,DETECTED
0.081498,-0.073632,48.046623,0.000000,TERMINATED
-0.087926,-0.162184,49.431072,0.000000,TERMINATED
0.644324,-0.140023,50.000000,0.000751,DETECTED
0.978322,0.541309,49.133789,0.000000,TERMINATED
0.038184,0.104045,49.193054,0.000000,TERMINATED
-0.390706,-0.114998,50.000000,0.000751,DETECTED
0.185068,0.322074,49.557316,0.000000,TERMINATED
-1.133670,-0.009335,49.394829,0.000000,TERMINATED
0.531586,0.415560,49.656509,0.000000,TERMINATED
-0.505969,0.346074,50.000000,0.000751,DETECTED
-0.158669,-0.899204,50.000000,0.000062,DETECTED
0.142749,0.039848,48.448730,0.000000,TERMINATED
-0.131457,0.542888,49.942886,0.000000,TERMINATED
-1.720536,0.966677,49.005451,0.000000,TERMINATED
0.101891,-0.815230,48.475113,0.000000,TERMINATED
0.064997,0.402858,49.617523,0.000000,TERMINATED
0.195361,-0.383599,49.190586,0.000000,TERMINATED
0.366072,-0.035798,49.970730,0.000000,TERMINATED
-0.144419,0.162021,50.000000,0.000751,DETECTED
0.581866,-0.201518,49.654938,0.000000,TERMINATED
-0.127075,0.330027,49.310329,0.000000,TERMINATED
-0.100987,-0.211628,49.812656,0.000000,TERMINATED
1.194512,0.226907,49.332359,0.000000,TERMINATED
0.508043,-0.275425,50.000000,0.008264,DETECTED
0.085283,-0.347214,50.000000,0.000751,DETECTED
-0.783558,-0.158735,49.851978,0.000000,TERMINATED
-1.343202,-0.758267,50.000000,0.000068,DETECTED
0.815724,0.385549,49.791363,0.000000,TERMINATED
-0.199202,-0.499696,48.310780,0.000000,TERMINATED
-0.762798,-0.867271,49.283329,0.000000,TERMINATED
-0.018281,0.149401,50.000000,0.008264,DETECTED
0.558356,0.936084,49.015965,0.000000,TERMINATED
0.625953,0.106670,48.699821,0.000000,TERMINATED
-0.560626,-0.015376,49.623695,0.000000,TERMINATED
0.015837,0.193498,50.000000,0.000751,DETECTED
-1.039375,-1.375672,48.586609,0.000000,TERMINATED
0.226567,-0.189935,49.480618,0.000000,TERMINATED
0.121069,-0.278358,50.000000,0.000751,DETECTED
0.829149,0.711545,49.922691,0.000000,TERMINATED
-0.897372,-0.069797,49.295799,0.000000,TERMINATED
0.841994,-0.213125,48.507790,0.000000,TERMINATED
0.341571,-0.059664,49.106712,0.000000,TERMINATED
1.180584,0.435551,48.565281,0.000000,TERMINATED
-0.823774,0.542859,49.088852,0.000000,TERMINATED
-0.133895,-0.560289,50.000000,0.000068,DETECTED
-0.577034,0.159187,49.225788,0.000000,TERMINATED
0.032586,0.872774,49.365875,0.000000,TERMINATED
-0.048013,-0.561085,50.000000,0.000068,DETECTED
0.746298,0.062455,49.716015,0.000000,TERMINATED
0.288731,-0.581040,48.246948,0.000000,TERMINATED
-0.439396,0.249730,49.746937,0.000000,TERMINATED
-0.770105,-0.096998,49.488297,0.000000,TERMINATED
