X,Y,Z,Weight,State
-1.043146,2.917330,50.000000,0.111678,DETECTED
-1.453035,-0.506166,50.000000,0.564474,DETECTED
0.859450,-5.269290,49.196445,0.000000,TERMINATED
0.604144,-0.192199,50.000000,0.620921,DETECTED
-0.102679,-0.059402,50.000000,0.826446,DETECTED
5.877821,-7.472094,46.037094,0.000000,TERMINATED
0.586767,0.172986,50.000000,0.751315,DETECTED
5.174149,0.926314,50.000000,0.001393,DETECTED
4.748088,-3.163031,45.406330,0.000000,TERMINATED
0.561715,-4.279864,50.000000,0.002714,DETECTED
0.177284,-0.024857,50.000000,0.826446,DETECTED
0.066246,0.335280,50.000000,0.826446,DETECTED
-0.271501,-1.410112,50.000000,0.069343,DETECTED
0.187135,0.299536,50.000000,0.826446,DETECTED
0.233092,-0.895389,50.000000,0.466507,DETECTED
6.221408,-0.109973,43.036751,0.000000,TERMINATED
0.707803,1.167376,50.000000,0.001393,DETECTED
0.528004,-0.770758,50.000000,0.148644,DETECTED
-0.586314,0.170651,50.000000,0.620921,DETECTED
-2.854052,2.431900,46.032715,0.000000,TERMINATED
0.241790,-0.233891,50.000000,0.751315,DETECTED
-4.597838,0.123612,45.854385,0.000000,TERMINATED
-0.261839,0.441217,50.000000,0.620921,DETECTED
0.555559,0.861253,50.000000,0.350494,DETECTED
2.648979,2.806932,43.572826,0.000000,TERMINATED
-1.575588,0.674762,50.000000,0.122846,DETECTED
0.023654,0.047735,50.000000,0.826446,DETECTED
1.173196,1.415904,50.000000,0.424098,DETECTED
-0.558811,-1.454634,50.000000,0.263331,DETECTED
1.181539,-0.960060,50.000000,0.620921,DETECTED
4.438150,2.395141,50.000000,0.001046,DETECTED
2.077878,-2.440236,46.839561,0.000000,TERMINATED
0.175894,0.014707,50.000000,0.751315,DETECTED
-0.434938,-0.057945,50.000000,0.424098,DETECTED
-0.176997,0.729752,50.000000,0.620921,DETECTED
0.446484,0.050398,50.000000,0.826446,DETECTED
-0.716407,1.321514,50.000000,0.057309,DETECTED
-2.033452,0.194988,50.000000,0.083905,DETECTED
1.375539,-1.855187,50.000000,0.197845,DETECTED
-0.378241,0.253969,50.000000,0.683013,DETECTED
0.027127,0.043456,50.000000,0.826446,DETECTED
-0.002018,-0.002032,50.000000,0.826446,DETECTED
1.867112,-0.872620,50.000000,0.263331,DETECTED
-0.668120,2.080299,50.000000,0.385543,DETECTED
-0.943318,-0.792523,50.000000,0.000715,DETECTED
2.210731,0.189485,50.000000,0.179859,DETECTED
0.031160,0.047654,50.000000,0.826446,DETECTED
0.208772,-0.227193,50.000000,0.826446,DETECTED
-0.284679,-2.374451,50.000000,0.101526,DETECTED
0.301169,0.459948,50.000000,0.620921,DETECTED
-0.544116,-0.189166,50.000000,0.466507,DETECTED
2.398538,1.087612,50.000000,0.111678,DETECTED
0.650470,-0.548868,50.000000,0.683013,DETECTED
0.339364,0.359359,50.000000,0.683013,DETECTED
-0.348127,0.115623,50.000000,0.826446,DETECTED
-2.929394,-0.498092,47.452526,0.000000,TERMINATED
0.145264,-0.053829,44.393917,0.000000,TERMINATED
-0.270367,-0.102630,50.000000,0.826446,DETECTED
-1.129887,-1.468260,50.000000,0.000865,DETECTED
0.071071,0.739172,50.000000,0.683013,DETECTED
-0.242007,-0.592732,50.000000,0.513158,DETECTED
0.114375,-0.791361,50.000000,0.289664,DETECTED
3.250148,-3.139163,50.000000,0.015091,DETECTED
0.083979,0.399491,50.000000,0.683013,DETECTED
1.655647,-2.593499,50.000000,0.289664,DETECTED
-0.072076,0.918423,50.000000,0.424098,DETECTED
0.193026,-0.538889,50.000000,0.385543,DETECTED
-0.753853,0.637846,50.000000,0.751315,DETECTED
-0.312091,0.565278,50.000000,0.239392,DETECTED
-1.091423,-2.045689,50.000000,0.101526,DETECTED
1.270148,-1.149465,50.000000,0.683013,DETECTED
-1.116971,-3.027755,50.000000,0.057309,DETECTED
0.131107,-0.109981,50.000000,0.826446,DETECTED
0.775134,0.033914,50.000000,0.385543,DETECTED
-4.487940,2.018753,47.769100,0.000000,TERMINATED
-4.041847,-7.036456,45.369465,0.000000,TERMINATED
-2.750348,3.683685,47.164932,0.000000,TERMINATED
0.545273,-0.048741,50.000000,0.564474,DETECTED
-0.257259,-0.197634,50.000000,0.826446,DETECTED
-0.045805,0.081535,50.000000,0.826446,DETECTED
-0.089866,0.362266,50.000000,0.826446,DETECTED
-0.230440,0.867721,50.000000,0.683013,DETECTED
-0.537499,-0.468445,50.000000,0.289664,DETECTED
2.493967,0.798675,50.000000,0.122846,DETECTED
0.448991,-1.389754,50.000000,0.350494,DETECTED
-0.027217,-0.879714,50.000000,0.513158,DETECTED
-0.035896,-0.052968,50.000000,0.826446,DETECTED
2.697692,-6.821063,45.819794,0.000000,TERMINATED
-0.442559,-0.167107,50.000000,0.683013,DETECTED
-0.453946,-0.738286,50.000000,0.751315,DETECTED
1.239253,1.357327,50.000000,0.029408,DETECTED
0.477041,-1.130138,50.000000,0.289664,DETECTED
-1.969631,2.449409,50.000000,0.005818,DETECTED
0.553718,0.052742,50.000000,0.385543,DETECTED
-0.181903,-0.381011,50.000000,0.466507,DETECTED
-0.993344,1.259829,50.000000,0.197845,DETECTED
-3.430642,1.772186,48.564571,0.000000,TERMINATED
2.409339,-5.169195,46.554317,0.000000,TERMINATED
0.290546,0.218265,50.000000,0.029408,DETECTED
-2.793617,-2.975083,44.095295,0.000000,TERMINATED
-0.243874,-0.048909,50.000000,0.148644,DETECTED
6.653303,1.340876,45.257645,0.000000,TERMINATED
0.679985,-0.134481,50.000000,0.564474,DETECTED
-0.838476,-1.107213,50.000000,0.564474,DETECTED
0.333205,-0.172236,50.000000,0.683013,DETECTED
0.071516,0.018322,50.000000,0.751315,DETECTED
1.831601,-2.279828,50.000000,0.063039,DETECTED
0.210290,1.744494,50.000000,0.239392,DETECTED
0.938682,1.840652,50.000000,0.424098,DETECTED
0.020215,-0.505508,50.000000,0.513158,DETECTED
-0.619725,0.685490,50.000000,0.751315,DETECTED
-1.106949,3.538760,50.000000,0.069343,DETECTED
1.268932,0.189780,50.000000,0.197845,DETECTED
-0.113948,1.745261,50.000000,0.424098,DETECTED
-6.452174,4.404862,50.000000,0.000158,DETECTED
-0.334184,1.096410,50.000000,0.513158,DETECTED
-0.069472,-0.330761,50.000000,0.826446,DETECTED
-0.285502,-0.043203,50.000000,0.751315,DETECTED
3.534168,2.323816,50.000000,0.263331,DETECTED
-1.803447,0.319091,50.000000,0.039143,DETECTED
0.326548,1.708274,43.675011,0.000000,TERMINATED
-0.473921,-0.404391,50.000000,0.683013,DETECTED
-2.267503,-4.258759,50.000000,0.002039,DETECTED
-1.756006,-1.482549,50.000000,0.513158,DETECTED
1.639435,0.364612,50.000000,0.289664,DETECTED
-0.847520,-0.068831,50.000000,0.513158,DETECTED
0.844961,3.049773,45.840851,0.000000,TERMINATED
-0.171817,0.265655,50.000000,0.751315,DETECTED
1.972895,1.827095,50.000000,0.101526,DETECTED
-4.484619,2.028466,43.305103,0.000000,TERMINATED
-0.309054,-0.401095,50.000000,0.683013,DETECTED
0.994932,-4.562666,50.000000,0.010307,DETECTED
0.212855,0.058174,50.000000,0.826446,DETECTED
-4.746198,-1.040863,44.080860,0.000000,TERMINATED
-1.169174,-0.093662,50.000000,0.039143,DETECTED
1.839101,1.818955,43.565632,0.000000,TERMINATED
-1.020710,-0.205886,50.000000,0.122846,DETECTED
-1.490414,-0.075555,50.000000,0.148644,DETECTED
-2.253578,1.282519,50.000000,0.005289,DETECTED
0.197691,0.727723,50.000000,0.564474,DETECTED
0.640460,5.605282,44.443779,0.000000,TERMINATED
-0.472246,-0.508827,50.000000,0.751315,DETECTED
2.697020,-3.163542,45.869614,0.000000,TERMINATED
-3.166099,-0.058996,50.000000,0.006400,DETECTED
-2.392664,1.627546,50.000000,0.197845,DETECTED
-1.230991,-1.493466,50.000000,0.263331,DETECTED
-1.242048,3.387910,50.000000,0.000156,DETECTED
0.497372,0.107870,50.000000,0.350494,DETECTED
0.109351,0.059291,50.000000,0.564474,DETECTED
0.563511,-0.193817,50.000000,0.564474,DETECTED
0.379338,-0.260502,50.000000,0.751315,DETECTED
2.782341,-3.879162,50.000000,0.004371,DETECTED
1.086207,0.872620,50.000000,0.007040,DETECTED
0.017654,-0.095183,50.000000,0.826446,DETECTED
-3.588921,2.562470,50.000000,0.001854,DETECTED
-1.664861,-0.780216,50.000000,0.318631,DETECTED
0.286546,-0.342738,50.000000,0.620921,DETECTED
0.553718,0.251360,50.000000,0.620921,DETECTED
-1.582321,2.865593,48.468540,0.000000,TERMINATED
-1.265648,1.455688,50.000000,0.179859,DETECTED
3.232619,2.195615,50.000000,0.179859,DETECTED
-0.234525,-0.542364,50.000000,0.564474,DETECTED
0.313940,0.153886,50.000000,0.826446,DETECTED
-0.380123,-0.697633,50.000000,0.683013,DETECTED
-1.211013,-0.627828,50.000000,0.385543,DETECTED
-0.977282,-1.181675,44.675602,0.000000,TERMINATED
-0.547150,-0.936642,50.000000,0.122846,DETECTED
-0.049320,0.109673,50.000000,0.751315,DETECTED
-1.258996,3.605193,48.353680,0.000000,TERMINATED
1.300032,-0.967702,50.000000,0.350494,DETECTED
0.813024,0.446550,50.000000,0.063039,DETECTED
0.432358,-1.257203,50.000000,0.289664,DETECTED
0.221039,-0.995460,50.000000,0.466507,DETECTED
-1.995669,1.351180,45.636700,0.000000,TERMINATED
-0.549847,0.829891,41.906979,0.000000,TERMINATED
-0.435135,-0.161492,50.000000,0.424098,DETECTED
-1.618658,-1.860983,50.000000,0.032349,DETECTED
1.813107,1.455473,49.070358,0.000000,TERMINATED
-0.183390,0.353868,50.000000,0.826446,DETECTED
-0.009088,0.819367,50.000000,0.466507,DETECTED
-0.224309,0.371043,50.000000,0.826446,DETECTED
-0.011902,-0.168229,50.000000,0.826446,DETECTED
1.105187,0.236927,46.270126,0.000000,TERMINATED
0.267990,0.281855,50.000000,0.826446,DETECTED
0.128941,-1.214204,50.000000,0.239392,DETECTED
0.529851,-0.139346,50.000000,0.513158,DETECTED
1.268583,-0.075247,50.000000,0.620921,DETECTED
0.149204,-0.241456,50.000000,0.751315,DETECTED
-1.173964,-3.615067,50.000000,0.163508,DETECTED
0.726352,-0.368362,50.000000,0.083905,DETECTED
0.347792,-0.833139,50.000000,0.564474,DETECTED
-0.519847,-0.378144,50.000000,0.424098,DETECTED
-0.003328,-0.001482,50.000000,0.826446,DETECTED
-0.106609,-1.978639,50.000000,0.513158,DETECTED
0.143474,0.251257,50.000000,0.751315,DETECTED
-0.469062,0.151292,50.000000,0.683013,DETECTED
-0.554486,-3.441283,41.351467,0.000000,TERMINATED
-0.035564,0.967071,50.000000,0.683013,DETECTED
0.895683,-0.156902,50.000000,0.683013,DETECTED
1.402614,-2.583545,50.000000,0.263331,DETECTED
1.244224,1.945496,48.572521,0.000000,TERMINATED
0.845279,-0.289898,50.000000,0.751315,DETECTED
-0.160682,-0.012003,50.000000,0.826446,DETECTED
