X,Y,Z,Weight,State
1.157631,0.337875,50.000000,0.620921,DETECTED
0.609966,0.599482,50.000000,0.466507,DETECTED
-0.367934,-0.002024,50.000000,0.751315,DETECTED
-2.287804,1.807395,46.483997,0.000000,TERMINATED
0.683999,-0.724643,50.000000,0.024304,DETECTED
0.391865,4.900809,42.815998,0.000000,TERMINATED
-0.138195,0.332719,50.000000,0.466507,DETECTED
-3.174626,1.621165,46.099655,0.000000,TERMINATED
0.052283,0.088883,50.000000,0.683013,DETECTED
-0.037240,-0.350586,50.000000,0.683013,DETECTED
-0.331592,0.125259,50.000000,0.751315,DETECTED
-1.478617,0.612920,50.000000,0.263331,DETECTED
0.113980,0.561482,50.000000,0.751315,DETECTED
0.546132,-0.309448,50.000000,0.751315,DETECTED
0.022899,-0.186105,50.000000,0.826446,DETECTED
-1.603130,0.186963,50.000000,0.385543,DETECTED
2.063655,1.086848,49.320786,0.000000,TERMINATED
-0.831957,-0.326780,50.000000,0.043057,DETECTED
6.101414,-2.865989,43.038479,0.000000,TERMINATED
-0.724600,0.719040,50.000000,0.564474,DETECTED
0.001461,-0.000782,50.000000,0.826446,DETECTED
-1.398204,0.493801,50.000000,0.179859,DETECTED
-0.367711,0.330044,50.000000,0.683013,DETECTED
3.812761,5.829216,47.691433,0.000000,TERMINATED
1.428155,-0.472546,50.000000,0.385543,DETECTED
-0.295387,-1.160764,50.000000,0.047362,DETECTED
-0.194680,0.102250,50.000000,0.826446,DETECTED
0.198725,-0.093022,50.000000,0.826446,DETECTED
-0.500829,0.210973,50.000000,0.826446,DETECTED
-0.189079,-0.103524,50.000000,0.826446,DETECTED
2.380154,1.599692,50.000000,0.163508,DETECTED
0.808137,0.274193,45.309040,0.000000,TERMINATED
-1.073710,1.996803,50.000000,0.424098,DETECTED
2.070100,0.165894,47.178013,0.000000,TERMINATED
-0.042150,-0.237837,50.000000,0.751315,DETECTED
2.031488,0.307571,50.000000,0.424098,DETECTED
2.471151,2.833104,45.910553,0.000000,TERMINATED
0.313965,0.253367,50.000000,0.751315,DETECTED
-1.583665,-0.183587,50.000000,0.135131,DETECTED
2.848798,-1.311772,48.996510,0.000000,TERMINATED
-0.196912,-0.183052,50.000000,0.683013,DETECTED
0.657058,0.555903,50.000000,0.564474,DETECTED
-0.279860,-0.055067,50.000000,0.424098,DETECTED
0.073171,-0.041109,50.000000,0.751315,DETECTED
0.218328,2.225356,50.000000,0.179859,DETECTED
-0.090456,-0.850917,50.000000,0.513158,DETECTED
-1.463955,-1.032555,50.000000,0.000303,DETECTED
-0.557688,1.004436,50.000000,0.135131,DETECTED
0.001417,0.008853,50.000000,0.751315,DETECTED
-1.330811,-0.878339,50.000000,0.002714,DETECTED
2.851053,1.069723,47.454525,0.000000,TERMINATED
0.131284,-0.251550,50.000000,0.513158,DETECTED
0.585259,-0.255657,50.000000,0.751315,DETECTED
0.124495,-0.797165,50.000000,0.564474,DETECTED
3.160345,2.531091,44.033592,0.000000,TERMINATED
-0.618120,1.973284,50.000000,0.022095,DETECTED
-0.534219,-0.304226,50.000000,0.466507,DETECTED
-1.929568,2.378018,50.000000,0.029408,DETECTED
2.604832,0.092089,50.000000,0.179859,DETECTED
0.146944,-3.873306,39.628147,0.000000,TERMINATED
-0.766485,0.765832,50.000000,0.385543,DETECTED
0.776121,-1.718907,50.000000,0.318631,DETECTED
5.360766,3.134922,45.542114,0.000000,TERMINATED
-1.955304,3.729900,50.000000,0.008519,DETECTED
1.068537,0.787432,50.000000,0.197845,DETECTED
-0.587842,-0.580960,50.000000,0.751315,DETECTED
4.161367,3.950495,46.778233,0.000000,TERMINATED
-0.140422,0.023167,50.000000,0.683013,DETECTED
0.962422,0.234581,50.000000,0.683013,DETECTED
0.976067,0.090409,50.000000,0.076278,DETECTED
1.045571,-0.174706,50.000000,0.513158,DETECTED
5.939902,2.641932,42.920734,0.000000,TERMINATED
0.337726,0.174157,50.000000,0.564474,DETECTED
-0.060366,5.385412,50.000000,0.010307,DETECTED
1.069701,-1.209682,44.981728,0.000000,TERMINATED
2.591631,3.487136,45.407139,0.000000,TERMINATED
-5.309359,3.592366,50.000000,0.000865,DETECTED
1.115605,-0.615631,50.000000,0.683013,DETECTED
0.456359,0.430586,50.000000,0.564474,DETECTED
-0.193579,-1.087914,50.000000,0.063039,DETECTED
-0.241793,0.326510,50.000000,0.466507,DETECTED
-0.028625,0.044106,50.000000,0.826446,DETECTED
0.314345,-0.424187,50.000000,0.826446,DETECTED
1.574945,-1.898962,50.000000,0.018260,DETECTED
-2.914248,-0.198546,45.349281,0.000000,TERMINATED
0.837665,0.425777,50.000000,0.620921,DETECTED
1.545599,-0.304917,50.000000,0.043057,DETECTED
-0.296519,-0.278157,50.000000,0.683013,DETECTED
-0.834310,-0.529219,50.000000,0.620921,DETECTED
-0.550506,-0.325786,50.000000,0.564474,DETECTED
0.067042,0.010525,50.000000,0.826446,DETECTED
0.273075,-0.506981,50.000000,0.564474,DETECTED
0.115744,-0.461601,50.000000,0.000156,DETECTED
0.766760,-1.093302,50.000000,0.513158,DETECTED
0.076218,-0.069786,50.000000,0.826446,DETECTED
0.127556,-0.379284,50.000000,0.826446,DETECTED
-0.501263,-0.445288,50.000000,0.620921,DETECTED
0.084101,-0.015591,50.000000,0.751315,DETECTED
0.477250,-0.748895,50.000000,0.239392,DETECTED
0.322751,-0.364498,50.000000,0.057309,DETECTED
-0.901777,0.653990,50.000000,0.318631,DETECTED
0.388390,-5.176183,43.617168,0.000000,TERMINATED
0.736012,-0.382708,50.000000,0.385543,DETECTED
1.160678,-0.832123,50.000000,0.002986,DETECTED
-3.415201,-3.507284,48.044052,0.000000,TERMINATED
2.049974,1.397792,50.000000,0.000106,DETECTED
0.243343,-0.669841,50.000000,0.318631,DETECTED
0.012527,-2.196234,50.000000,0.008519,DETECTED
-0.569568,-0.000490,50.000000,0.751315,DETECTED
0.854108,-0.531847,50.000000,0.513158,DETECTED
1.620581,-2.152484,48.523098,0.000000,TERMINATED
0.656082,0.662911,44.649342,0.000000,TERMINATED
1.286764,-2.365378,50.000000,0.135131,DETECTED
-0.300893,-0.271103,50.000000,0.239392,DETECTED
-0.131656,-0.764469,50.000000,0.385543,DETECTED
5.312557,5.421497,45.521023,0.000000,TERMINATED
-3.103081,-1.073292,46.265003,0.000000,TERMINATED
-0.000717,-0.003868,50.000000,0.826446,DETECTED
0.772342,0.838827,50.000000,0.016600,DETECTED
-0.016028,0.059199,50.000000,0.751315,DETECTED
1.541168,0.872082,50.000000,0.052099,DETECTED
0.113435,0.148441,50.000000,0.466507,DETECTED
-3.210544,-0.987950,50.000000,0.092296,DETECTED
0.270603,0.088740,50.000000,0.751315,DETECTED
-0.018614,-0.114726,50.000000,0.826446,DETECTED
2.328484,-3.399909,50.000000,0.039143,DETECTED
2.624685,5.413790,47.717754,0.000000,TERMINATED
-4.294184,-1.451249,43.107559,0.000000,TERMINATED
-0.288025,0.458309,47.779419,0.000000,TERMINATED
-0.630461,1.143155,50.000000,0.513158,DETECTED
0.297113,0.392987,50.000000,0.620921,DETECTED
-2.716864,-1.676771,50.000000,0.197845,DETECTED
1.537573,-1.083496,50.000000,0.513158,DETECTED
0.154181,0.028442,50.000000,0.826446,DETECTED
-0.662417,-0.207873,50.000000,0.751315,DETECTED
0.199008,-0.288417,50.000000,0.513158,DETECTED
0.886951,0.196932,50.000000,0.751315,DETECTED
1.169855,0.591821,50.000000,0.385543,DETECTED
0.101634,0.246228,50.000000,0.751315,DETECTED
