X,Y,Z,Weight,State
0.012198,-0.644594,50.000000,0.970590,DETECTED
5.425132,-9.109452,50.581932,0.003243,ESCAPED
0.993721,1.764573,50.000000,0.905287,DETECTED
-15.706724,4.642347,50.207432,0.015619,ESCAPED
-1.275509,0.066287,50.000000,0.665003,DETECTED
-0.007848,-0.117272,50.000000,0.932718,DETECTED
1.231050,-0.493921,50.000000,0.914340,DETECTED
12.878155,-4.105392,50.202461,0.002935,ESCAPED
0.966409,-0.407732,50.000000,0.932718,DETECTED
0.654161,-0.063274,50.000000,0.852821,DETECTED
0.149006,0.006015,50.000000,0.970590,DETECTED
-4.295041,3.313765,41.806786,0.000000,TERMINATED
-1.008559,-1.652013,50.000000,0.827740,DETECTED
0.909033,-0.623756,50.000000,0.905287,DETECTED
1.193097,-0.263392,50.000000,0.869963,DETECTED
-0.967721,-1.177023,50.000000,0.698925,DETECTED
3.901483,-3.696566,50.000000,0.279811,DETECTED
1.810014,-0.635583,50.000000,0.905287,DETECTED
-0.311618,-1.418851,50.000000,0.887449,DETECTED
-0.059645,0.037692,50.000000,0.980296,DETECTED
1.280411,-0.088336,50.000000,0.942045,DETECTED
0.424765,-3.458939,50.000000,0.819544,DETECTED
-0.069298,0.341641,50.000000,0.980296,DETECTED
2.712709,6.620695,50.000000,0.344836,DETECTED
-0.229591,0.153868,50.000000,0.914340,DETECTED
-0.784368,-0.661717,50.000000,0.905287,DETECTED
0.690025,0.345955,50.000000,0.970590,DETECTED
0.444689,0.547999,50.000000,0.951466,DETECTED
-0.439100,0.498439,50.000000,0.980296,DETECTED
-0.322896,0.335927,50.000000,0.970590,DETECTED
0.027092,-1.328416,50.000000,0.861350,DETECTED
-0.138346,-0.031234,50.000000,0.970590,DETECTED
-0.034530,0.075411,50.000000,0.980296,DETECTED
-0.765168,7.270480,37.094227,0.000000,TERMINATED
-0.015131,0.263481,50.000000,0.980296,DETECTED
2.166349,1.105448,50.000000,0.852821,DETECTED
0.882719,0.356535,50.000000,0.914340,DETECTED
-1.482015,-0.417830,50.000000,0.878663,DETECTED
0.338830,-0.774665,50.000000,0.887449,DETECTED
-1.274206,0.704517,50.000000,0.561514,DETECTED
-10.432157,7.645476,47.889927,0.000000,TERMINATED
-6.472514,-0.722354,50.000000,0.266230,DETECTED
-1.338179,0.547468,50.000000,0.869963,DETECTED
-0.215908,0.091725,50.000000,0.970590,DETECTED
1.171108,-0.693309,50.000000,0.685153,DETECTED
-1.203015,-4.553487,50.000000,0.488496,DETECTED
0.395195,0.428981,50.000000,0.914340,DETECTED
3.809076,10.490729,50.096935,0.263594,ESCAPED
0.379525,0.077579,50.000000,0.923483,DETECTED
1.575788,0.890558,50.000000,0.658419,DETECTED
0.103292,-0.004397,50.000000,0.980296,DETECTED
2.083651,2.615918,50.000000,0.182409,DETECTED
0.061872,-0.125265,50.000000,0.878663,DETECTED
0.658124,-2.128678,50.000000,0.012549,DETECTED
-4.780914,-8.763601,50.000000,0.053112,DETECTED
3.033673,-0.398598,50.000000,0.887449,DETECTED
-5.770122,-1.242844,40.262081,0.000000,TERMINATED
-0.251578,0.192142,50.000000,0.970590,DETECTED
