X,Y,Z,Weight,State
-0.443205,0.666647,49.670761,0.000000,TERMINATED
-0.159121,-0.384711,49.379730,0.000000,TERMINATED
-0.188548,-0.075999,50.000000,0.000068,DETECTED
0.979754,0.128667,48.013393,0.000000,TERMINATED
-0.028476,0.405008,48.316513,0.000000,TERMINATED
0.090050,-0.234976,49.639168,0.000000,TERMINATED
-0.442066,0.012360,49.324303,0.000000,TERMINATED
0.076202,-0.200265,50.000000,0.000751,DETECTED
0.514682,-0.204672,48.731567,0.000000,TERMINATED
-0.010170,0.048979,50.000000,0.008264,DETECTED
0.182035,0.898388,48.666283,0.000000,TERMINATED
-0.080937,1.045281,49.046337,0.000000,TERMINATED
-0.311073,0.255409,50.000000,0.000751,DETECTED
-0.039059,0.025916,50.000000,0.000751,DETECTED
0.368261,0.270970,49.746387,0.000000,TERMINATED
0.250681,0.040759,49.048603,0.000000,TERMINATED
-0.000743,0.378085,50.000000,0.000751,DETECTED
-0.373402,0.934014,49.331081,0.000000,TERMINATED
0.114956,1.136877,49.024548,0.000000,TERMINATED
0.217833,0.597291,50.000000,0.008264,DETECTED
0.982120,-0.013849,49.761036,0.000000,TERMINATED
0.548271,-0.044942,50.000000,0.008264,DETECTED
0.801980,-1.117104,49.698338,0.000000,TERMINATED
0.127002,-0.039183,50.000000,0.008264,DETECTED
0.047868,-0.034730,50.000000,0.008264,DETECTED
0.750918,-1.236475,48.621052,0.000000,TERMINATED
-0.282444,0.466758,49.537930,0.000000,TERMINATED
0.034221,-0.477882,48.995823,0.000000,TERMINATED
0.067845,0.177652,50.000000,0.008264,DETECTED
-0.672016,0.326073,50.000000,0.000751,DETECTED
-0.208836,-0.132507,50.000000,0.000751,DETECTED
0.169436,-0.820636,49.574509,0.000000,TERMINATED
0.475389,-0.214853,50.000000,0.000751,DETECTED
-0.092304,0.067045,50.000000,0.008264,DETECTED
-0.940975,1.868039,49.570213,0.000000,TERMINATED
0.534642,-0.853626,47.787567,0.000000,TERMINATED
-0.484486,-0.134029,49.371346,0.000000,TERMINATED
1.149048,0.639673,49.683331,0.000000,TERMINATED
0.020381,-0.509256,50.000000,0.000068,DETECTED
0.513358,-0.426884,48.447495,0.000000,TERMINATED
0.683977,0.183130,48.296120,0.000000,TERMINATED
0.152658,-0.122508,49.553658,0.000000,TERMINATED
-0.935260,-0.128528,49.519142,0.000000,TERMINATED
-0.160554,-0.638438,49.369595,0.000000,TERMINATED
0.432870,-0.998885,50.000000,0.000751,DETECTED
-0.176293,-0.455051,49.055370,0.000000,TERMINATED
0.980351,-0.776981,48.899612,0.000000,TERMINATED
0.104050,0.302543,49.531952,0.000000,TERMINATED
0.299926,-0.305787,49.617111,0.000000,TERMINATED
-0.545391,0.021184,49.042229,0.000000,TERMINATED
0.228441,-0.019828,49.741062,0.000000,TERMINATED
-0.112151,-0.589056,49.221161,0.000000,TERMINATED
-0.447878,0.569983,50.000000,0.008264,DETECTED
0.541032,-0.117148,50.000000,0.000068,DETECTED
0.129704,0.654048,49.137241,0.000000,TERMINATED
-0.103979,-0.684911,50.000000,0.000751,DETECTED
0.105684,-0.133105,49.077366,0.000000,TERMINATED
0.404665,-0.228280,49.472805,0.000000,TERMINATED
0.063101,0.298418,50.000000,0.000751,DETECTED
1.267069,0.137070,48.085060,0.000000,TERMINATED
0.013802,0.008872,50.000000,0.008264,DETECTED
0.341308,-1.204103,49.403515,0.000000,TERMINATED
0.830159,0.640820,49.792709,0.000000,TERMINATED
-0.059463,0.160033,50.000000,0.000751,DETECTED
0.126215,0.605008,48.994865,0.000000,TERMINATED
-0.092882,0.006362,50.000000,0.008264,DETECTED
-0.086845,0.495402,50.000000,0.008264,DETECTED
-1.571527,0.105592,49.949070,0.000000,TERMINATED
0.361730,0.047364,48.499809,0.000000,TERMINATED
-0.367504,0.583800,49.668121,0.000000,TERMINATED
0.354945,-0.389888,50.000000,0.008264,DETECTED
-0.731054,-0.132490,48.768547,0.000000,TERMINATED
-0.540384,0.319073,49.762363,0.000000,TERMINATED
0.782786,0.430673,48.894161,0.000000,TERMINATED
-0.360021,-0.249054,50.000000,0.000068,DETECTED
-0.752343,-0.449560,48.860508,0.000000,TERMINATED
-0.430673,-0.008552,48.949661,0.000000,TERMINATED
-0.014699,0.063371,47.737278,0.000000,TERMINATED
-0.266918,-0.148118,49.767719,0.000000,TERMINATED
0.661605,-1.593445,49.708206,0.000000,TERMINATED
-1.064489,0.351627,49.326912,0.000000,TERMINATED
-0.684953,-0.302594,49.476143,0.000000,TERMINATED
-0.186552,-0.288532,50.000000,0.000751,DETECTED
0.192572,-0.158583,50.000000,0.000751,DETECTED
0.654281,0.041626,48.547436,0.000000,TERMINATED
0.307940,-0.117519,49.291370,0.000000,TERMINATED
-0.378290,0.550769,49.809662,0.000000,TERMINATED
-0.442185,0.205870,50.000000,0.000751,DETECTED
0.380051,-0.549163,49.223072,0.000000,TERMINATED
-0.189539,-1.464481,49.972767,0.000000,TERMINATED
0.050279,-0.002774,50.000000,0.008264,DETECTED
0.298983,-0.463082,50.000000,0.000068,DETECTED
0.283858,0.230810,50.000000,0.008264,DETECTED
0.731251,-0.763295,49.568676,0.000000,TERMINATED
-0.061827,-1.486490,49.914536,0.000000,TERMINATED
0.382952,-0.808893,49.655098,0.000000,TERMINATED
0.474042,-0.344312,49.873299,0.000000,TERMINATED
0.651699,0.545275,48.884468,0.000000,TERMINATED
-0.033876,-0.217767,50.000000,0.008264,DETECTED
0.442636,0.566278,49.977516,0.000000,TERMINATED
-0.204281,-0.574145,49.296886,0.000000,TERMINATED
-0.632925,0.266771,49.423191,0.000000,TERMINATED
0.420327,-0.438173,49.824936,0.000000,TERMINATED
0.314628,-0.011956,50.000000,0.008264,DETECTED
-0.309092,-0.326181,49.891056,0.000000,TERMINATED
-0.217177,0.228630,50.000000,0.000068,DETECTED
-0.248726,1.110858,48.758179,0.000000,TERMINATED
0.317958,0.569078,48.635727,0.000000,TERMINATED
0.253471,-0.006407,49.212177,0.000000,TERMINATED
0.252541,-0.297255,50.000000,0.000751,DETECTED
-0.301446,-0.407326,48.328491,0.000000,TERMINATED
0.323468,1.887948,49.208248,0.000000,TERMINATED
0.458778,-0.752471,48.330746,0.000000,TERMINATED
-0.067852,-0.003209,49.083992,0.000000,TERMINATED
-1.321531,-0.446561,49.679825,0.000000,TERMINATED
