X,Y,Z,Weight,State
0.054116,0.101802,50.000000,0.250000,DETECTED
1.074847,0.209842,50.000000,0.015625,DETECTED
0.512849,-0.316283,50.000000,0.015625,DETECTED
0.085896,0.150204,47.594639,0.000000,TERMINATED
-0.230427,-0.227001,50.000000,0.250000,DETECTED
1.098062,0.719282,50.000000,0.001953,DETECTED
0.866334,-0.935698,49.294487,0.000000,TERMINATED
0.471488,-0.148864,50.000000,0.062500,DETECTED
0.259661,0.502173,50.000000,0.250000,DETECTED
-0.115604,0.109500,50.000000,0.062500,DETECTED
-0.531879,0.552770,48.961910,0.000000,TERMINATED
0.618625,0.394977,50.000000,0.125000,DETECTED
0.615245,0.281217,50.000000,0.000244,DETECTED
-0.638682,-0.027111,46.198448,0.000000,TERMINATED
-0.840623,0.705453,50.000000,0.001953,DETECTED
-1.095538,-3.240873,48.631588,0.000000,TERMINATED
2.114775,-1.323193,47.703960,0.000000,TERMINATED
0.764607,-1.986861,48.140404,0.000000,TERMINATED
0.361277,-0.546730,46.507832,0.000000,TERMINATED
-0.485265,-0.491125,46.720650,0.000000,TERMINATED
0.665290,-0.174918,45.429111,0.000000,TERMINATED
0.005773,0.002236,50.000000,0.250000,DETECTED
1.140258,1.116853,49.731495,0.000000,TERMINATED
0.441562,0.354783,48.751190,0.000000,TERMINATED
-1.532522,0.098909,47.756886,0.000000,TERMINATED
0.086753,0.446264,50.000000,0.250000,DETECTED
2.094639,-0.963209,48.566181,0.000000,TERMINATED
-0.392155,-1.370852,50.000000,0.125000,DETECTED
-0.177820,-0.729734,50.000000,0.007812,DETECTED
-1.057286,0.017607,49.755821,0.000000,TERMINATED
0.426080,0.463237,50.000000,0.062500,DETECTED
0.563995,0.318432,50.000000,0.031250,DETECTED
-0.529527,0.030998,50.000000,0.003906,DETECTED
-0.256944,-0.121022,50.000000,0.000977,DETECTED
1.259974,2.194136,48.953747,0.000000,TERMINATED
0.217258,-0.819237,50.000000,0.003906,DETECTED
-0.342256,-1.042549,48.504585,0.000000,TERMINATED
-0.319327,-0.185944,50.000000,0.250000,DETECTED
0.251111,0.027503,49.447269,0.000000,TERMINATED
-0.351630,0.301759,50.000000,0.125000,DETECTED
-0.610475,0.806260,49.628273,0.000000,TERMINATED
0.114704,0.006153,50.000000,0.250000,DETECTED
0.093200,-0.082586,50.000000,0.125000,DETECTED
-1.227399,0.773064,50.000000,0.001953,DETECTED
-0.544809,-0.361187,50.000000,0.062500,DETECTED
1.287061,0.334405,48.829819,0.000000,TERMINATED
-1.157019,0.119638,50.000000,0.062500,DETECTED
0.023134,-0.205092,50.000000,0.125000,DETECTED
0.475741,1.171792,49.318222,0.000000,TERMINATED
-0.191426,2.112815,49.075657,0.000000,TERMINATED
1.137192,0.937411,49.400795,0.000000,TERMINATED
-1.464884,0.063103,49.832436,0.000000,TERMINATED
1.302386,-1.755974,49.474525,0.000000,TERMINATED
0.422621,-0.474202,50.000000,0.125000,DETECTED
2.433295,-1.059292,48.027943,0.000000,TERMINATED
1.056800,-1.099180,47.792366,0.000000,TERMINATED
-0.719022,0.323786,50.000000,0.125000,DETECTED
-0.472432,-1.728964,50.000000,0.007812,DETECTED
0.344306,0.689074,50.000000,0.125000,DETECTED
-0.373553,0.363169,50.000000,0.250000,DETECTED
0.769275,-1.637878,50.000000,0.007812,DETECTED
0.275039,-0.479835,50.000000,0.250000,DETECTED
0.713938,0.995370,49.786858,0.000000,TERMINATED
0.861688,0.590030,48.159714,0.000000,TERMINATED
-1.864264,1.387994,48.831303,0.000000,TERMINATED
1.304600,-0.625860,46.270203,0.000000,TERMINATED
2.178825,1.159258,47.406311,0.000000,TERMINATED
2.757693,0.238594,48.445503,0.000000,TERMINATED
0.865596,-0.226911,50.000000,0.031250,DETECTED
-1.503875,-0.287513,50.000000,0.000244,DETECTED
-0.156161,-0.256833,50.000000,0.000122,DETECTED
0.170476,-0.661004,50.000000,0.062500,DETECTED
-0.003393,-0.676706,50.000000,0.000244,DETECTED
-0.221403,-3.775710,47.782528,0.000000,TERMINATED
-0.007643,-0.013893,48.944763,0.000000,TERMINATED
0.018656,0.096666,49.040470,0.000000,TERMINATED
0.054341,0.116440,50.000000,0.250000,DETECTED
0.621383,0.682542,50.000000,0.062500,DETECTED
0.770027,-1.829486,49.330711,0.000000,TERMINATED
1.092569,-3.561111,50.000000,0.000977,DETECTED
-2.698587,-0.246602,48.231777,0.000000,TERMINATED
2.528014,-0.455666,50.000000,0.000061,DETECTED
-0.256233,0.112960,50.000000,0.250000,DETECTED
-0.178236,-0.211669,50.000000,0.250000,DETECTED
1.416405,0.260498,49.505547,0.000000,TERMINATED
0.281041,1.471392,48.567902,0.000000,TERMINATED
