X,Y,Z,Weight,State
-0.678189,0.935233,49.055325,0.000000,TERMINATED
-0.069957,0.032001,50.000000,0.250000,DETECTED
1.164042,-1.025214,50.000000,0.000977,DETECTED
-1.938211,-0.538953,50.000000,0.015625,DETECTED
0.149468,-0.266457,50.000000,0.250000,DETECTED
-1.062567,0.414122,50.000000,0.007812,DETECTED
-0.010482,0.962021,50.000000,0.015625,DETECTED
-0.210566,0.265604,48.589371,0.000000,TERMINATED
-0.029493,0.033310,50.000000,0.125000,DETECTED
0.266225,-0.367931,49.668427,0.000000,TERMINATED
0.028618,-0.135791,50.000000,0.062500,DETECTED
0.032919,0.030260,50.000000,0.250000,DETECTED
0.189549,0.175449,49.078545,0.000000,TERMINATED
0.671202,0.445440,50.000000,0.125000,DETECTED
0.226775,0.216823,50.000000,0.125000,DETECTED
-0.131716,1.399211,50.000000,0.001953,DETECTED
1.197911,1.064766,49.965553,0.000000,TERMINATED
1.985458,1.905835,48.497520,0.000000,TERMINATED
-0.088309,0.015223,50.000000,0.125000,DETECTED
-1.667671,-0.971896,48.737831,0.000000,TERMINATED
-0.405223,1.599487,48.266403,0.000000,TERMINATED
0.033401,-0.363664,50.000000,0.250000,DETECTED
1.212650,0.030699,48.673344,0.000000,TERMINATED
-0.961508,0.502092,47.666862,0.000000,TERMINATED
0.364373,-0.363461,50.000000,0.250000,DETECTED
-0.044258,-0.372488,49.931473,0.000000,TERMINATED
-0.682391,-0.695231,48.487877,0.000000,TERMINATED
-0.641400,-1.614418,50.000000,0.000061,DETECTED
0.288439,-0.714406,50.000000,0.015625,DETECTED
-0.234949,-0.091504,50.000000,0.015625,DETECTED
-0.580561,0.629328,50.000000,0.000977,DETECTED
-2.192319,-1.277878,49.444698,0.000000,TERMINATED
0.708422,-0.119730,49.951153,0.000000,TERMINATED
1.163271,0.178543,50.000000,0.001953,DETECTED
-0.493300,-0.013338,50.000000,0.031250,DETECTED
-0.839610,0.320883,49.345146,0.000000,TERMINATED
-0.261038,0.705077,50.000000,0.125000,DETECTED
0.343062,0.880113,49.166321,0.000000,TERMINATED
-1.626350,-0.311854,48.517639,0.000000,TERMINATED
-0.644770,-1.678167,50.000000,0.000977,DETECTED
-1.386872,-0.848007,49.545227,0.000000,TERMINATED
1.115437,-0.995556,47.918919,0.000000,TERMINATED
0.076499,-0.139001,50.000000,0.125000,DETECTED
0.443281,-0.420015,50.000000,0.125000,DETECTED
0.180882,0.584762,50.000000,0.001953,DETECTED
-0.570225,-1.674600,47.554958,0.000000,TERMINATED
0.072542,-0.757874,48.052891,0.000000,TERMINATED
0.175697,0.041312,50.000000,0.015625,DETECTED
0.071845,0.026621,50.000000,0.250000,DETECTED
-0.163260,-0.282297,50.000000,0.125000,DETECTED
1.007765,-1.162722,49.093586,0.000000,TERMINATED
-0.494331,-0.643729,50.000000,0.000122,DETECTED
0.099179,-0.144396,50.000000,0.015625,DETECTED
-2.291321,-1.910571,49.087841,0.000000,TERMINATED
-1.829879,1.043991,50.000000,0.000061,DETECTED
-0.776119,1.251120,50.000000,0.015625,DETECTED
-0.866833,0.551466,48.280354,0.000000,TERMINATED
-0.691430,0.994426,48.666702,0.000000,TERMINATED
-1.389220,0.768012,50.000000,0.031250,DETECTED
0.103479,1.293445,47.764912,0.000000,TERMINATED
