3.601929,-3.280638,50.000000,0.424974,DETECTED,38281
0.516637,0.171114,50.000000,0.951466,DETECTED,38286
-0.109376,-0.025920,50.000000,0.980296,DETECTED,38288
-0.101990,-0.805747,50.000000,0.914340,DETECTED,38297
0.372765,0.189851,50.000000,0.513414,DETECTED,38364
1.086863,-0.657844,50.000000,0.923483,DETECTED,38372
1.425156,0.225835,50.000000,0.023960,DETECTED,38747
-10.153555,2.242427,50.143101,0.009982,ESCAPED,39210
4.473104,5.934878,50.000000,0.150987,DETECTED,39400
-0.251816,0.043582,50.000000,0.980296,DETECTED,39402
-0.045815,-0.142814,50.000000,0.980296,DETECTED,39404
-1.480383,0.937416,50.000000,0.942045,DETECTED,39410
1.001254,-0.267771,50.000000,0.960980,DETECTED,39414
1.672711,-1.401722,50.000000,0.779769,DETECTED,39439
-1.526170,0.314410,50.000000,0.000346,DETECTED,40240
0.220938,-0.010243,50.000000,0.980296,DETECTED,40242
-1.782198,0.351218,50.000000,0.923483,DETECTED,40250
-2.534855,1.448516,50.000000,0.513414,DETECTED,40317
0.134514,-1.786454,50.000000,0.795442,DETECTED,40340
1.695005,1.810012,50.000000,0.914340,DETECTED,40349
2.139415,7.437835,50.000000,0.073026,DETECTED,40612
0.694033,-0.097836,50.000000,0.951466,DETECTED,40617
1.396143,1.065829,50.000000,0.923483,DETECTED,40625
-0.042223,0.099813,50.000000,0.980296,DETECTED,40627
0.664530,-0.948842,50.000000,0.970590,DETECTED,40630
0.989370,-0.786577,50.000000,0.942045,DETECTED,40636
0.768137,-0.152824,50.000000,0.896324,DETECTED,40647
-0.417568,-0.051928,50.000000,0.960980,DETECTED,40651
0.475429,-1.687575,50.000000,0.250801,DETECTED,40790
-1.602857,0.381259,50.000000,0.887449,DETECTED,40802
-2.218085,3.301761,50.000000,0.260984,DETECTED,40937
2.712852,0.413956,50.000000,0.182409,DETECTED,41108
-0.008722,0.003764,50.000000,0.980296,DETECTED,41110
0.700968,-1.911686,50.000000,0.852821,DETECTED,41126
-5.519580,-7.994739,44.368458,0.000000,TERMINATED,42052
-0.954954,0.948846,50.000000,0.905287,DETECTED,42062
-0.010771,0.001221,50.000000,0.980296,DETECTED,42064
0.825699,1.147787,50.000000,0.942045,DETECTED,42070
-5.955751,1.978096,50.000000,0.720103,DETECTED,42103
-0.803565,0.441455,50.000000,0.887449,DETECTED,42115
-0.121132,-0.292228,50.000000,0.878663,DETECTED,42128
-1.196768,-0.136594,50.000000,0.932718,DETECTED,42135
0.033827,0.774574,50.000000,0.970590,DETECTED,42138
0.456628,0.158497,50.000000,0.970590,DETECTED,42141
0.090595,0.328207,50.000000,0.951466,DETECTED,42146
0.051706,0.216948,50.000000,0.980296,DETECTED,42148
-0.193804,-0.337162,50.000000,0.970590,DETECTED,42151
-0.082189,-0.338341,50.000000,0.852821,DETECTED,42167
3.080980,0.645129,50.000000,0.727304,DETECTED,42199
2.225125,3.484340,50.000000,0.416600,DETECTED,42287
2.046963,-0.807292,50.000000,0.749342,DETECTED,42316
-1.163821,1.180403,50.000000,0.869963,DETECTED,42330
0.932052,-1.819865,50.000000,0.878663,DETECTED,42343
-0.209516,-0.562833,50.000000,0.932718,DETECTED,42350
-0.291948,0.178901,50.000000,0.980296,DETECTED,42352
-1.483108,-0.053530,50.000000,0.844378,DETECTED,42369
3.047332,-3.825294,50.000000,0.590157,DETECTED,42422
-0.823888,0.669892,50.000000,0.951466,DETECTED,42427
1.233199,-0.162562,50.000000,0.942045,DETECTED,42433
-4.781351,-1.608855,50.000000,0.567129,DETECTED,42490
-3.750490,-0.465698,50.000000,0.741923,DETECTED,42520
-0.298223,-0.309518,50.000000,0.980296,DETECTED,42522
-0.557824,1.544129,50.000000,0.795442,DETECTED,42545
3.693784,4.118086,50.000000,0.528971,DETECTED,42609
0.879882,-2.638537,50.000000,0.012424,DETECTED,43050
-0.525136,-0.447120,50.000000,0.923483,DETECTED,43058
-0.609112,-0.579479,50.000000,0.896324,DETECTED,43069
0.036931,-0.058142,50.000000,0.905287,DETECTED,43079
-13.012888,10.348236,50.225105,0.001492,ESCAPED,43733
-0.578270,-1.170588,50.000000,0.764404,DETECTED,43760
-0.038642,-0.136375,50.000000,0.951466,DETECTED,43765
-0.085850,-0.004090,50.000000,0.942045,DETECTED,43771
-0.586851,0.201798,50.000000,0.970590,DETECTED,43774
-0.083593,-0.137888,50.000000,0.970590,DETECTED,43777
4.181041,-3.770980,50.000000,0.678370,DETECTED,43816
-7.204809,-4.184336,50.000000,0.294084,DETECTED,43939
-0.343413,5.227138,39.192921,0.000000,TERMINATED,44865
0.221898,-0.264489,50.000000,0.861350,DETECTED,44880
-0.537557,-1.328415,50.000000,0.905287,DETECTED,44890
-4.312272,2.087403,44.084644,0.000000,TERMINATED,45816
-0.465636,-0.545870,50.000000,0.951466,DETECTED,45821
-2.685719,0.397639,50.000000,0.596058,DETECTED,45873
-0.356412,-1.544191,50.000000,0.932718,DETECTED,45880
-0.452719,-0.860713,50.000000,0.970590,DETECTED,45883
0.328789,-2.427921,50.000000,0.896324,DETECTED,45894
2.460006,-3.343159,50.000000,0.412475,DETECTED,45983
-14.696771,5.127206,43.243683,0.000000,TERMINATED,46909
-0.132180,0.138851,50.000000,0.970590,DETECTED,46912
-0.150720,0.163236,50.000000,0.970590,DETECTED,46915
0.084520,1.361933,50.000000,0.241015,DETECTED,47058
0.607604,-0.367700,50.000000,0.970590,DETECTED,47061
1.496189,0.657817,50.000000,0.369711,DETECTED,47161
-1.858820,1.811738,50.000000,0.861350,DETECTED,47176
0.046779,-0.045972,50.000000,0.980296,DETECTED,47178
-7.150074,-6.243703,50.359650,0.161878,ESCAPED,47361
2.803956,2.132026,50.000000,0.741923,DETECTED,47391
3.067540,-1.033147,50.000000,0.187936,DETECTED,47559
0.141675,-0.415357,50.000000,0.942045,DETECTED,47565
0.746833,-0.175626,50.000000,0.923483,DETECTED,47573
-1.345194,-0.618960,50.000000,0.772048,DETECTED,47599
3.225222,5.642665,50.000000,0.017776,DETECTED,48004
2.193661,2.408534,50.000000,0.645446,DETECTED,48048
-1.462958,4.968048,46.087959,0.000000,TERMINATED,48974
-0.042504,0.617171,50.000000,0.344836,DETECTED,49081
-0.430235,0.473890,50.000000,0.213888,DETECTED,49236
0.118311,0.307937,50.000000,0.727304,DETECTED,49268
-0.800358,-3.289372,50.000000,0.852821,DETECTED,49284
-0.821340,0.274769,50.000000,0.970590,DETECTED,49287
1.454723,-1.448448,50.000000,0.756836,DETECTED,49315
-2.049049,-0.977410,50.000000,0.741923,DETECTED,49345
1.289831,1.280182,50.000000,0.905287,DETECTED,49355
6.994489,-3.721336,50.000000,0.614119,DETECTED,49404
1.632177,-0.665195,50.000000,0.923483,DETECTED,49412
20.856958,9.529929,30.037186,0.000000,TERMINATED,50570
-1.462327,5.923743,50.000000,0.306025,DETECTED,50689
0.356714,-0.073686,50.000000,0.896324,DETECTED,50700
0.145841,-0.242031,50.000000,0.970590,DETECTED,50703
-1.594207,-0.824651,50.000000,0.914340,DETECTED,50712
0.105689,0.379856,50.000000,0.980296,DETECTED,50714
0.751571,-0.098702,50.000000,0.887449,DETECTED,50726
0.362551,-2.492961,50.000000,0.590157,DETECTED,50779
-5.438456,-6.004895,36.131184,0.000000,TERMINATED,51705
1.429146,3.382489,50.000000,0.277040,DETECTED,51834
-1.655007,0.618388,50.000000,0.951466,DETECTED,51839
-0.029126,-0.173733,50.000000,0.980296,DETECTED,51841
-0.065113,-0.546406,50.000000,0.960980,DETECTED,51845
2.711483,-0.741527,50.000000,0.671653,DETECTED,51885
-2.709117,0.239334,50.000000,0.795442,DETECTED,51908
-0.994652,0.775836,50.000000,0.852821,DETECTED,51924
1.468273,-0.507161,50.000000,0.869963,DETECTED,51938
-0.117953,0.237990,50.000000,0.980296,DETECTED,51940
1.555180,-1.402268,50.000000,0.896324,DETECTED,51951
16.616617,-7.423409,42.293732,0.000000,TERMINATED,52877
0.542098,-0.191384,50.000000,0.923483,DETECTED,52885
-0.033282,-0.115587,50.000000,0.980296,DETECTED,52887
7.611704,-0.383137,50.000000,0.184233,DETECTED,53057
-0.265126,-1.080513,50.000000,0.951466,DETECTED,53062
-0.313554,1.119009,50.000000,0.772048,DETECTED,53088
-6.760855,1.226987,50.000000,0.001681,DETECTED,53730
0.265399,0.040845,50.000000,0.970590,DETECTED,53733
-0.508459,-1.772265,50.000000,0.787566,DETECTED,53757
-0.783842,-0.135839,50.000000,0.836017,DETECTED,53775
-0.086072,-0.187730,50.000000,0.980296,DETECTED,53777
0.070857,-0.504223,50.000000,0.970590,DETECTED,53780
7.241510,-0.081820,50.000000,0.248318,DETECTED,53920
0.941655,1.373814,50.000000,0.923483,DETECTED,53928
-0.588590,-0.109754,50.000000,0.980296,DETECTED,53930
-0.205772,0.291937,50.000000,0.970590,DETECTED,53933
-0.922959,-0.303497,50.000000,0.970590,DETECTED,53936
-1.760859,1.099051,50.000000,0.772048,DETECTED,53962
1.614636,-0.186811,50.000000,0.942045,DETECTED,53968
0.838138,-0.095304,50.000000,0.923483,DETECTED,53976
0.099078,-1.624090,50.000000,0.811430,DETECTED,53997
0.652663,-0.296191,50.000000,0.970590,DETECTED,54000
0.865500,0.907231,50.000000,0.914340,DETECTED,54009
0.274498,0.302377,50.000000,0.970590,DETECTED,54012
0.346129,0.483285,50.000000,0.878663,DETECTED,54025
-1.063667,-0.599426,50.000000,0.779769,DETECTED,54050
2.509992,-3.655119,50.000000,0.000789,DETECTED,54768
0.488194,0.063330,50.000000,0.970590,DETECTED,54771
-3.655393,0.879735,50.000000,0.811430,DETECTED,54792
2.220692,-2.854421,50.000000,0.787566,DETECTED,54816
0.238125,0.242175,50.000000,0.942045,DETECTED,54822
-0.150979,1.180137,50.000000,0.960980,DETECTED,54826
1.114550,0.580798,50.000000,0.896324,DETECTED,54837
-0.213712,0.192067,50.000000,0.960980,DETECTED,54841
0.490925,0.856019,50.000000,0.887449,DETECTED,54853
-0.238387,0.054582,50.000000,0.665003,DETECTED,54894
0.136330,0.226578,50.000000,0.951466,DETECTED,54899
0.048963,-0.175366,50.000000,0.980296,DETECTED,54901
-2.796918,-0.066503,50.000000,0.779769,DETECTED,54926
0.264420,-0.282917,50.000000,0.960980,DETECTED,54930
0.735991,1.086692,50.000000,0.960980,DETECTED,54934
-0.335459,-0.350667,50.000000,0.869963,DETECTED,54948
-1.327930,-0.680473,50.000000,0.878663,DETECTED,54961
0.316140,-0.880516,50.000000,0.942045,DETECTED,54967
0.389177,-5.148141,50.000000,0.561514,DETECTED,55025
-0.088439,0.194998,50.000000,0.970590,DETECTED,55028
0.239942,-0.572214,50.000000,0.942045,DETECTED,55034
0.184523,-0.552773,50.000000,0.932718,DETECTED,55041
0.062486,0.585771,50.000000,0.970590,DETECTED,55044
0.846885,3.750831,50.000000,0.366051,DETECTED,55145
0.390534,-0.945003,50.000000,0.869963,DETECTED,55159
-1.629578,-8.557645,37.265392,0.000000,TERMINATED,56085
-6.675319,-6.712688,38.694172,0.000000,TERMINATED,57011
0.147582,0.010035,50.000000,0.951466,DETECTED,57016
1.841492,-1.696211,50.000000,0.787566,DETECTED,57040
0.540910,-0.534600,50.000000,0.970590,DETECTED,57043
0.028636,0.031418,50.000000,0.980296,DETECTED,57045
1.233065,-1.063351,50.000000,0.705914,DETECTED,57080
-0.354482,0.971360,50.000000,0.705914,DETECTED,57115
0.081908,-0.168941,50.000000,0.970590,DETECTED,57118
-0.804530,-0.729458,50.000000,0.923483,DETECTED,57126
-0.971755,2.567188,50.000000,0.852821,DETECTED,57142
-0.788612,4.133937,50.000000,0.626463,DETECTED,57189
1.000258,-1.614834,50.000000,0.727304,DETECTED,57221
-0.343928,0.951501,50.000000,0.844378,DETECTED,57238
-0.006981,-1.441696,50.000000,0.923483,DETECTED,57246
-0.000943,0.031703,50.000000,0.960980,DETECTED,57250
0.594750,1.895602,50.000000,0.698925,DETECTED,57286
1.222501,1.873781,50.000000,0.555954,DETECTED,57345
-2.716020,-1.345004,50.000000,0.478871,DETECTED,57419
1.299716,-0.502646,50.000000,0.734577,DETECTED,57450
0.100784,0.443461,50.000000,0.970590,DETECTED,57453
-0.200033,0.668796,50.000000,0.942045,DETECTED,57459
-1.047430,-0.482037,50.000000,0.951466,DETECTED,57464
0.078477,-0.439793,50.000000,0.923483,DETECTED,57472
4.240655,1.187057,50.000000,0.620261,DETECTED,57520
16.485691,13.832728,41.540661,0.000000,TERMINATED,58446
2.630367,-5.008249,50.000000,0.671653,DETECTED,58486
0.025599,-0.042825,50.000000,0.980296,DETECTED,58488
-0.177714,0.164251,50.000000,0.980296,DETECTED,58490
0.622649,0.191685,50.000000,0.970590,DETECTED,58493
-0.520410,0.009715,50.000000,0.951466,DETECTED,58498
0.741994,-0.047545,50.000000,0.960980,DETECTED,58502
0.726780,-0.272856,50.000000,0.942045,DETECTED,58508
-0.136665,-0.459126,50.000000,0.980296,DETECTED,58510
-1.019589,2.083910,50.000000,0.861350,DETECTED,58525
0.900468,-1.557544,50.000000,0.803396,DETECTED,58547
1.395606,6.591761,50.000000,0.437851,DETECTED,58630
2.559713,1.027100,50.000000,0.184233,DETECTED,58800
-1.441473,-2.367364,50.000000,0.148012,DETECTED,58992
-0.475691,0.057926,50.000000,0.960980,DETECTED,58996
-1.413926,2.856219,50.000000,0.539604,DETECTED,59058
0.467833,0.833531,50.000000,0.970590,DETECTED,59061
0.349396,-0.455012,50.000000,0.960980,DETECTED,59065
5.543395,-1.639386,50.000000,0.306025,DETECTED,59184
6.490692,6.512912,50.000000,0.011360,DETECTED,59634
-0.020043,-0.536512,50.000000,0.960980,DETECTED,59638
0.021786,-0.263887,50.000000,0.970590,DETECTED,59641
-0.914425,-0.567272,50.000000,0.923483,DETECTED,59649
0.398294,-0.452919,50.000000,0.951466,DETECTED,59654
-0.180107,-0.298104,50.000000,0.970590,DETECTED,59657
1.798212,0.770323,50.000000,0.341422,DETECTED,59765
-0.931637,0.858351,50.000000,0.764404,DETECTED,59792
-0.153121,9.358912,39.988815,0.000000,TERMINATED,60718
1.095311,-0.546521,50.000000,0.836017,DETECTED,60736
1.410417,-0.050647,50.000000,0.932718,DETECTED,60743
0.853817,-1.265813,50.000000,0.923483,DETECTED,60751
-1.805516,1.019622,50.000000,0.692005,DETECTED,60788
0.930178,-0.589625,50.000000,0.923483,DETECTED,60796
0.288207,-0.134336,50.000000,0.960980,DETECTED,60800
0.047102,-0.246370,37.905865,0.000000,TERMINATED,61726
0.197281,0.735005,50.000000,0.960980,DETECTED,61730
0.224742,-0.713831,50.000000,0.970590,DETECTED,61733
-0.631506,0.005252,50.000000,0.980296,DETECTED,61735
0.135421,0.857987,50.000000,0.970590,DETECTED,61738
3.189841,-1.419350,50.000000,0.000301,DETECTED,62553
-0.346344,-0.483289,50.000000,0.960980,DETECTED,62557
-2.524918,-0.210678,50.000000,0.545000,DETECTED,62618
-1.745166,1.103041,50.000000,0.632728,DETECTED,62664
-1.010224,-1.779674,50.000000,0.756836,DETECTED,62692
0.289169,1.277821,50.000000,0.914340,DETECTED,62701
1.121830,1.242498,50.000000,0.844378,DETECTED,62718
0.117178,1.775607,50.000000,0.819544,DETECTED,62738
1.931108,4.154124,50.000000,0.645446,DETECTED,62782
0.491998,-0.172081,50.000000,0.980296,DETECTED,62784
0.248221,-0.764224,50.000000,0.960980,DETECTED,62788
-0.276141,-0.253764,50.000000,0.923483,DETECTED,62796
-17.016542,5.804341,42.606487,0.000000,TERMINATED,63722
2.161836,2.075158,50.000000,0.567129,DETECTED,63779
0.642550,1.703238,50.000000,0.878663,DETECTED,63792
-0.501809,-5.251207,50.000000,0.274297,DETECTED,63922
0.175617,0.958947,50.000000,0.905287,DETECTED,63932
-3.938560,-3.182680,30.211773,0.000000,TERMINATED,64858
0.145267,10.364170,46.059761,0.000000,TERMINATED,65784
-0.279450,-0.352293,50.000000,0.980296,DETECTED,65786
0.171723,0.180612,50.000000,0.970590,DETECTED,65789
5.607005,-2.654715,50.000000,0.384723,DETECTED,65885
-0.028051,0.506486,50.000000,0.951466,DETECTED,65890
-0.178560,-0.905628,50.000000,0.951466,DETECTED,65895
0.456853,-0.139953,50.000000,0.970590,DETECTED,65898
0.360714,-0.447390,50.000000,0.960980,DETECTED,65902
1.717653,-1.683603,50.000000,0.578528,DETECTED,65957
1.580615,8.012274,50.000000,0.002878,DETECTED,66545
0.778755,0.216466,50.000000,0.914340,DETECTED,66554
-0.784397,-0.176027,50.000000,0.970590,DETECTED,66557
1.359091,-0.168639,50.000000,0.905287,DETECTED,66567
-0.193243,0.047532,50.000000,0.960980,DETECTED,66571
-1.036845,-0.379963,50.000000,0.970590,DETECTED,66574
1.046583,-1.457767,50.000000,0.951466,DETECTED,66579
0.394992,-0.082166,50.000000,0.960980,DETECTED,66583
0.286769,-0.029649,50.000000,0.970590,DETECTED,66586
-12.111203,-0.524747,45.949413,0.000000,TERMINATED,67512
0.869780,1.899983,50.000000,0.836017,DETECTED,67530
-2.099232,-4.721077,50.000000,0.043097,DETECTED,67846
-0.225045,0.498667,50.000000,0.970590,DETECTED,67849
0.738964,-14.270325,50.081779,0.000382,ESCAPED,68640
1.923067,0.374848,50.000000,0.620261,DETECTED,68688
0.000279,0.463919,50.000000,0.827740,DETECTED,68707
-12.743003,4.348590,43.022545,0.000000,TERMINATED,69633
-6.604467,-3.902788,50.000000,0.177044,DETECTED,69807
-0.216693,2.197905,50.000000,0.932718,DETECTED,69814
1.989138,-3.056185,50.000000,0.513414,DETECTED,69881
-7.918745,-2.204499,31.201681,0.000000,TERMINATED,70807
17.436672,-18.069693,17.991676,0.000000,TERMINATED,71733
11.890983,-1.037253,30.110491,0.000000,TERMINATED,72659
0.215574,0.276316,50.000000,0.980296,DETECTED,72661
-0.435946,0.958333,50.000000,0.960980,DETECTED,72665
-0.467963,-0.533374,50.000000,0.970590,DETECTED,72668
2.657683,1.585516,50.000000,0.819544,DETECTED,72688
5.297338,-0.680556,50.000000,0.442229,DETECTED,72770
-3.822381,-1.252177,50.000000,0.596058,DETECTED,72822
-0.403478,-0.602103,50.000000,0.960980,DETECTED,72826
-0.551706,0.452713,50.000000,0.960980,DETECTED,72830
0.031476,-0.104324,50.000000,0.980296,DETECTED,72832
0.542264,0.471453,50.000000,0.942045,DETECTED,72838
-6.810607,1.215725,30.282030,0.000000,TERMINATED,73764
0.215606,-1.371912,50.000000,0.960980,DETECTED,73768
0.661839,0.263288,50.000000,0.932718,DETECTED,73775
-1.721434,6.936554,50.000000,0.602019,DETECTED,73826
-1.205814,-3.115798,50.000000,0.508331,DETECTED,73894
1.256239,-2.724514,50.000000,0.072303,DETECTED,74158
-3.783759,4.233528,50.000000,0.404348,DETECTED,74249
2.318736,0.564830,50.000000,0.727304,DETECTED,74281
0.765033,0.034050,50.000000,0.942045,DETECTED,74287
0.484949,-0.020189,50.000000,0.923483,DETECTED,74295
-6.792310,1.736168,50.000000,0.351768,DETECTED,74400
2.903474,2.364576,50.000000,0.498315,DETECTED,74470
-0.088550,-0.411634,50.000000,0.980296,DETECTED,74472
-2.099314,-0.412316,50.000000,0.503298,DETECTED,74541
1.585085,1.144418,50.000000,0.896324,DETECTED,74552
0.587364,0.042395,50.000000,0.970590,DETECTED,74555
0.013447,-0.143812,50.000000,0.932718,DETECTED,74562
2.051590,-0.085272,50.000000,0.852821,DETECTED,74578
-0.887398,12.533437,50.078651,0.089997,ESCAPED,74820
-2.654815,-1.285071,50.000000,0.827740,DETECTED,74839
-0.798604,1.474234,50.000000,0.539604,DETECTED,74901
0.455480,0.005477,50.000000,0.960980,DETECTED,74905
1.666758,-0.402555,50.000000,0.377142,DETECTED,75003
0.269217,-0.384468,50.000000,0.960980,DETECTED,75007
-2.003456,-2.722372,50.000000,0.014424,DETECTED,75433
0.198354,0.242520,50.000000,0.960980,DETECTED,75437
-0.844873,-4.382998,19.764084,0.000000,TERMINATED,76363
-0.313110,0.558970,50.000000,0.951466,DETECTED,76368
-0.357801,1.613481,50.000000,0.861350,DETECTED,76383
-0.097531,-0.011280,50.000000,0.980296,DETECTED,76385
-1.028675,0.736054,50.000000,0.905287,DETECTED,76395
0.170595,-0.958381,50.000000,0.942045,DETECTED,76401
-1.934416,0.582991,50.000000,0.923483,DETECTED,76409
4.445466,3.430038,50.000000,0.705914,DETECTED,76444
0.182102,0.336074,50.000000,0.960980,DETECTED,76448
6.621644,0.025133,50.000000,0.483660,DETECTED,76521
-3.082355,-0.172804,50.000000,0.852821,DETECTED,76537
-0.128941,-1.145662,50.000000,0.932718,DETECTED,76544
-4.645980,7.390846,50.000000,0.229317,DETECTED,76692
1.747002,-1.169361,50.000000,0.896324,DETECTED,76703
-2.109141,1.137905,50.000000,0.651900,DETECTED,76746
-0.011870,-0.066162,50.000000,0.980296,DETECTED,76748
-1.636524,0.356561,50.000000,0.852821,DETECTED,76764
-0.598302,-0.594239,50.000000,0.960980,DETECTED,76768
-0.163465,-0.260807,50.000000,0.970590,DETECTED,76771
0.656801,-0.503285,50.000000,0.299995,DETECTED,76892
0.439586,-0.349923,50.000000,0.932718,DETECTED,76899
-0.627923,0.941643,50.000000,0.923483,DETECTED,76907
7.619287,-5.994584,50.000000,0.404348,DETECTED,76998
1.406937,1.595123,50.000000,0.878663,DETECTED,77011
-1.218368,0.428910,50.000000,0.528971,DETECTED,77075
13.095358,4.534064,50.342777,0.068794,ESCAPED,77344
0.304110,0.140001,50.000000,0.951466,DETECTED,77349
0.438191,-0.325430,50.000000,0.932718,DETECTED,77356
0.006375,0.011182,50.000000,0.980296,DETECTED,77358
1.783510,0.100457,50.000000,0.331381,DETECTED,77469
-0.721299,-2.325273,50.000000,0.803396,DETECTED,77491
0.732905,0.532573,50.000000,0.951466,DETECTED,77496
-3.274765,1.045533,50.000000,0.483660,DETECTED,77569
0.528896,-0.562927,50.000000,0.869963,DETECTED,77583
6.118314,-10.435820,32.012798,0.000000,TERMINATED,78509
0.048377,0.001348,50.000000,0.980296,DETECTED,78511
0.289754,-0.026803,50.000000,0.980296,DETECTED,78513
0.023548,-0.056562,50.000000,0.980296,DETECTED,78515
0.351201,-1.292212,50.000000,0.923483,DETECTED,78523
-1.798040,12.782298,38.054016,0.000000,TERMINATED,79449
0.322941,-0.391345,50.000000,0.951466,DETECTED,79454
-0.006639,0.042592,50.000000,0.980296,DETECTED,79456
-1.141136,0.630014,50.000000,0.869963,DETECTED,79470
-0.167094,0.014025,50.000000,0.980296,DETECTED,79472
0.146815,-0.371606,50.000000,0.960980,DETECTED,79476
0.006846,0.006837,50.000000,0.980296,DETECTED,79478
0.277721,-0.309361,50.000000,0.970590,DETECTED,79481
-0.123597,0.869794,50.000000,0.970590,DETECTED,79484
-0.205431,0.258522,50.000000,0.960980,DETECTED,79488
-0.719754,-0.645220,50.000000,0.923483,DETECTED,79496
1.580347,-0.240157,50.000000,0.861350,DETECTED,79511
0.478549,-1.051385,50.000000,0.932718,DETECTED,79518
0.858365,-0.373851,50.000000,0.970590,DETECTED,79521
1.296540,-0.913406,50.000000,0.844378,DETECTED,79538
-1.472865,-1.897746,50.000000,0.914340,DETECTED,79547
-0.003602,1.426628,50.000000,0.861350,DETECTED,79562
0.096396,0.502203,50.000000,0.951466,DETECTED,79567
-0.302120,0.227104,50.000000,0.980296,DETECTED,79569
-2.864523,-6.110455,50.000000,0.055269,DETECTED,79860
0.905291,-0.623058,50.000000,0.923483,DETECTED,79868
-0.812904,4.853570,50.000000,0.749342,DETECTED,79897
-0.326373,-0.042822,50.000000,0.914340,DETECTED,79906
-1.126976,-0.608150,50.000000,0.869963,DETECTED,79920
-2.060820,0.091635,50.000000,0.896324,DETECTED,79931
